city,latitude,longitude,date,max_temperature,min_temperature,max_windspeed,humidity,pressure
Gdansk,54.35227,18.64912,2023-11-21,2.1,-0.6,25.9,65.0,1018.2
Gdansk,54.35227,18.64912,2023-11-22,4.1,-3.2,29.8,78.0,1025.2
Gdansk,54.35227,18.64912,2023-11-23,9.7,0.4,44.4,80.0,998.1
Gdansk,54.35227,18.64912,2023-11-24,4.9,0.7,38.3,76.0,988.2
Gdansk,54.35227,18.64912,2023-11-25,3.3,0.2,30.3,74.0,996.5
Gdansk,54.35227,18.64912,2023-11-26,1.7,-0.5,27.5,78.0,1005.5
Gdansk,54.35227,18.64912,2023-11-27,3.0,-1.3,20.6,83.0,1005.6
Gdansk,54.35227,18.64912,2023-11-28,0.8,-5.3,17.8,81.0,1000.6
Gdansk,54.35227,18.64912,2023-11-29,-2.4,-6.0,17.3,81.0,1004.3
Gdansk,54.35227,18.64912,2023-11-30,0.3,-3.7,16.3,85.0,1003.1
Gdansk,54.35227,18.64912,2023-12-01,2.0,-3.1,27.4,85.0,1003.0
Gdansk,54.35227,18.64912,2023-12-02,2.6,-0.7,13.2,88.0,1007.6
Gdansk,54.35227,18.64912,2023-12-03,0.5,-2.4,22.0,84.0,1014.2
Gdansk,54.35227,18.64912,2023-12-04,0.2,-5.3,15.1,86.0,1019.4
Gdansk,54.35227,18.64912,2023-12-05,-3.7,-6.6,14.1,90.0,1019.0
Gdansk,54.35227,18.64912,2023-12-06,-1.2,-5.6,22.6,89.0,1019.5
Gdansk,54.35227,18.64912,2023-12-07,-0.2,-2.5,17.1,91.0,1022.1
Gdansk,54.35227,18.64912,2023-12-08,-0.5,-2.4,17.9,89.0,1020.8
Gdansk,54.35227,18.64912,2023-12-09,-0.2,-2.2,19.0,92.0,1014.5
Gdansk,54.35227,18.64912,2023-12-10,0.7,-0.2,21.4,94.0,1006.9
Gdansk,54.35227,18.64912,2023-12-11,2.6,0.9,17.4,95.0,998.4
Gdansk,54.35227,18.64912,2023-12-12,3.9,0.7,14.1,91.0,1004.7
Gdansk,54.35227,18.64912,2023-12-13,2.7,-1.3,12.8,88.0,1007.0
Gdansk,54.35227,18.64912,2023-12-14,2.9,0.8,17.4,87.0,1014.6
Gdansk,54.35227,18.64912,2023-12-15,4.3,-1.0,26.3,89.0,1025.4
Gdansk,54.35227,18.64912,2023-12-16,7.5,4.3,31.5,90.0,1027.7
Gdansk,54.35227,18.64912,2023-12-17,8.9,7.6,41.9,87.0,1023.3
Gdansk,54.35227,18.64912,2023-12-18,8.4,7.5,33.1,88.0,1020.1
Gdansk,54.35227,18.64912,2023-12-19,8.7,6.7,30.6,89.0,1010.7
Gdansk,54.35227,18.64912,2023-12-20,7.0,2.8,33.9,88.0,1000.6
Gdansk,54.35227,18.64912,2023-12-21,6.8,2.0,31.1,88.0,983.1
Gdansk,54.35227,18.64912,2023-12-22,4.1,0.6,45.3,85.0,971.2
Gdansk,54.35227,18.64912,2023-12-23,1.5,-0.3,41.2,71.0,986.8
Gdansk,54.35227,18.64912,2023-12-24,7.5,-0.9,34.4,85.0,995.1
Gdansk,54.35227,18.64912,2023-12-25,8.7,4.2,45.6,77.0,990.5
Gdansk,54.35227,18.64912,2023-12-26,7.9,3.3,45.0,85.0,999.3
Gdansk,54.35227,18.64912,2023-12-27,4.8,0.7,36.7,81.0,1014.4
Gdansk,54.35227,18.64912,2023-12-28,8.7,0.6,29.5,82.0,1009.5
Gdansk,54.35227,18.64912,2023-12-29,8.6,6.3,34.1,79.0,1002.8
Gdansk,54.35227,18.64912,2023-12-30,7.1,3.4,29.4,84.0,1005.0
Gdansk,54.35227,18.64912,2023-12-31,3.8,0.9,17.9,92.0,1012.2
Gdansk,54.35227,18.64912,2024-01-01,3.7,2.3,14.8,95.0,1006.0
Gdansk,54.35227,18.64912,2024-01-02,3.7,1.6,22.8,97.0,1004.5
Gdansk,54.35227,18.64912,2024-01-03,1.5,-2.4,28.0,90.0,994.2
Gdansk,54.35227,18.64912,2024-01-04,-1.8,-3.6,26.8,88.0,994.4
Gdansk,54.35227,18.64912,2024-01-05,-2.3,-6.9,21.8,80.0,1008.8
Gdansk,54.35227,18.64912,2024-01-06,-0.8,-5.2,16.3,78.0,1016.0
Gdansk,54.35227,18.64912,2024-01-07,-4.3,-8.6,22.5,83.0,1025.5
Gdansk,54.35227,18.64912,2024-01-08,-5.5,-8.6,20.0,92.0,1035.6
Gdansk,54.35227,18.64912,2024-01-09,-0.7,-8.9,19.7,88.0,1035.5
Gdansk,54.35227,18.64912,2024-01-10,1.1,-0.8,25.4,92.0,1030.3
Gdansk,54.35227,18.64912,2024-01-11,4.0,0.5,30.0,82.0,1023.3
Gdansk,54.35227,18.64912,2024-01-12,2.8,-2.5,33.0,79.0,1021.3
Gdansk,54.35227,18.64912,2024-01-13,2.5,-0.1,29.8,89.0,1007.8
Gdansk,54.35227,18.64912,2024-01-14,2.9,1.6,29.0,88.0,993.5
Gdansk,54.35227,18.64912,2024-01-15,1.6,-3.3,40.6,79.0,984.5
Gdansk,54.35227,18.64912,2024-01-16,-2.9,-7.5,33.2,66.0,1002.4
Gdansk,54.35227,18.64912,2024-01-17,0.2,-7.7,28.5,76.0,999.4
Gdansk,54.35227,18.64912,2024-01-18,1.1,-2.6,21.7,81.0,992.6
Gdansk,54.35227,18.64912,2024-01-19,1.1,-2.3,33.3,77.0,1006.4
Gdansk,54.35227,18.64912,2024-01-20,2.2,-2.5,44.9,87.0,1015.4
Gdansk,54.35227,18.64912,2024-01-21,1.6,-5.2,32.7,84.0,1025.4
Gdansk,54.35227,18.64912,2024-01-22,5.8,1.1,36.8,81.0,1008.6
Gdansk,54.35227,18.64912,2024-01-23,5.6,3.1,35.6,84.0,1010.6
Gdansk,54.35227,18.64912,2024-01-24,9.0,2.3,43.0,83.0,1001.7
Gdansk,54.35227,18.64912,2024-01-25,5.4,1.8,41.4,84.0,1009.9
Gdansk,54.35227,18.64912,2024-01-26,5.2,0.9,33.6,87.0,1017.4
Gdansk,54.35227,18.64912,2024-01-27,4.3,1.8,38.6,85.0,1020.1
Gdansk,54.35227,18.64912,2024-01-28,5.5,0.9,17.9,87.0,1034.2
Gdansk,54.35227,18.64912,2024-01-29,5.3,0.2,23.7,81.0,1031.5
Gdansk,54.35227,18.64912,2024-01-30,6.3,0.3,19.0,81.0,1027.9
Gdansk,54.35227,18.64912,2024-01-31,7.3,1.2,32.4,83.0,1023.9
Gdansk,54.35227,18.64912,2024-02-01,6.2,1.6,39.0,76.0,1013.7
Gdansk,54.35227,18.64912,2024-02-02,6.8,2.0,30.3,84.0,1015.4
Gdansk,54.35227,18.64912,2024-02-03,9.1,5.3,52.3,82.0,1005.6
Gdansk,54.35227,18.64912,2024-02-04,5.9,4.1,41.4,83.0,1003.4
Gdansk,54.35227,18.64912,2024-02-05,5.8,2.3,40.6,83.0,1000.4
Gdansk,54.35227,18.64912,2024-02-06,8.2,0.6,35.7,94.0,996.3
Gdansk,54.35227,18.64912,2024-02-07,7.6,-0.5,35.1,78.0,993.7
Gdansk,54.35227,18.64912,2024-02-08,3.7,-2.6,22.4,79.0,1001.6
Gdansk,54.35227,18.64912,2024-02-09,1.9,-4.3,23.6,87.0,1000.3
Gdansk,54.35227,18.64912,2024-02-10,1.9,-0.1,18.7,95.0,997.6
Gdansk,54.35227,18.64912,2024-02-11,4.2,1.4,16.9,97.0,997.5
Gdansk,54.35227,18.64912,2024-02-12,6.0,4.0,18.0,97.0,995.8
Gdansk,54.35227,18.64912,2024-02-13,5.7,2.0,26.4,86.0,1011.2
Gdansk,54.35227,18.64912,2024-02-14,8.3,0.5,18.0,84.0,1019.2
Gdansk,54.35227,18.64912,2024-02-15,10.7,5.0,17.9,93.0,1018.2
Gdansk,54.35227,18.64912,2024-02-16,12.7,8.6,27.1,85.0,1016.0
Gdansk,54.35227,18.64912,2024-02-17,10.8,1.9,29.1,85.0,1021.0
Gdansk,54.35227,18.64912,2024-02-18,5.3,-1.6,21.1,79.0,1031.2
Gdansk,54.35227,18.64912,2024-02-19,4.1,1.8,23.2,85.0,1015.9
Gdansk,54.35227,18.64912,2024-02-20,5.2,3.2,21.3,91.0,1016.0
Gdansk,54.35227,18.64912,2024-02-21,10.1,3.9,28.1,86.0,1012.4
Gdansk,54.35227,18.64912,2024-02-22,9.2,3.5,24.5,90.0,999.3
Gdansk,54.35227,18.64912,2024-02-23,10.1,3.8,26.9,80.0,995.5
Gdansk,54.35227,18.64912,2024-02-24,7.8,2.7,28.7,88.0,1003.4
Gdansk,54.35227,18.64912,2024-02-25,10.3,1.5,16.3,85.0,1009.3
Gdansk,54.35227,18.64912,2024-02-26,7.5,-0.9,13.4,97.0,1009.2
Gdansk,54.35227,18.64912,2024-02-27,5.5,2.3,20.1,98.0,1015.0
Gdansk,54.35227,18.64912,2024-02-28,4.8,2.6,15.0,94.0,1019.5
Gdansk,54.35227,18.64912,2024-02-29,8.6,2.6,23.0,85.0,1020.7
Gdansk,54.35227,18.64912,2024-03-01,13.5,5.7,20.6,84.0,1012.9
Gdansk,54.35227,18.64912,2024-03-02,12.8,5.0,20.9,85.0,1012.4
Gdansk,54.35227,18.64912,2024-03-03,12.3,4.2,17.9,83.0,1012.3
Gdansk,54.35227,18.64912,2024-03-04,5.8,1.6,27.4,80.0,1014.9
Gdansk,54.35227,18.64912,2024-03-05,4.8,2.5,29.6,87.0,1018.1
Gdansk,54.35227,18.64912,2024-03-06,5.3,1.8,20.1,79.0,1025.8
Gdansk,54.35227,18.64912,2024-03-07,4.1,-1.5,12.4,83.0,1029.1
Gdansk,54.35227,18.64912,2024-03-08,3.2,-2.6,9.7,89.0,1024.3
Gdansk,54.35227,18.64912,2024-03-09,3.9,-2.2,17.7,88.0,1018.4
Gdansk,54.35227,18.64912,2024-03-10,8.2,-0.3,26.6,76.0,1015.1
Gdansk,54.35227,18.64912,2024-03-11,4.1,2.6,22.9,78.0,1013.1
Gdansk,54.35227,18.64912,2024-03-12,6.4,3.9,12.4,92.0,1013.4
Gdansk,54.35227,18.64912,2024-03-13,7.4,2.3,9.4,93.0,1016.5
Gdansk,54.35227,18.64912,2024-03-14,13.1,2.1,23.2,81.0,1015.1
Gdansk,54.35227,18.64912,2024-03-15,14.0,7.5,27.5,78.0,1011.1
Gdansk,54.35227,18.64912,2024-03-16,14.4,4.4,27.2,81.0,1009.6
Gdansk,54.35227,18.64912,2024-03-17,4.9,0.7,34.8,73.0,1017.8
Gdansk,54.35227,18.64912,2024-03-18,2.6,0.5,34.3,78.0,1021.0
Gdansk,54.35227,18.64912,2024-03-19,4.7,-1.3,10.1,82.0,1025.0
Gdansk,54.35227,18.64912,2024-03-20,9.1,-1.1,16.0,77.0,1022.5
Gdansk,54.35227,18.64912,2024-03-21,7.7,3.2,17.6,89.0,1018.2
Gdansk,54.35227,18.64912,2024-03-22,9.5,2.8,24.3,89.0,1012.1
Gdansk,54.35227,18.64912,2024-03-23,7.7,2.5,15.5,87.0,1003.2
Gdansk,54.35227,18.64912,2024-03-24,8.3,1.3,22.7,77.0,1000.2
Gdansk,54.35227,18.64912,2024-03-25,8.1,-0.9,9.9,90.0,1002.2
Gdansk,54.35227,18.64912,2024-03-26,10.5,-1.9,23.0,78.0,1006.1
Gdansk,54.35227,18.64912,2024-03-27,15.3,4.5,26.8,63.0,996.8
Gdansk,54.35227,18.64912,2024-03-28,17.0,8.2,31.2,74.0,990.8
Gdansk,54.35227,18.64912,2024-03-29,14.9,5.9,23.4,63.0,1000.8
Gdansk,54.35227,18.64912,2024-03-30,13.1,8.4,14.9,79.0,1004.2
Gdansk,54.35227,18.64912,2024-03-31,20.9,9.8,17.7,76.0,999.5
Gdansk,54.35227,18.64912,2024-04-01,19.4,8.0,14.3,82.0,996.8
Gdansk,54.35227,18.64912,2024-04-02,12.9,5.5,34.2,76.0,996.5
Gdansk,54.35227,18.64912,2024-04-03,5.3,1.9,29.3,77.0,1005.2
Gdansk,54.35227,18.64912,2024-04-04,10.2,1.8,21.9,82.0,1010.4
Gdansk,54.35227,18.64912,2024-04-05,15.8,8.7,27.0,77.0,1009.5
Gdansk,54.35227,18.64912,2024-04-06,17.1,6.4,31.7,84.0,1013.3
Gdansk,54.35227,18.64912,2024-04-07,23.6,6.9,28.8,80.0,1015.9
Gdansk,54.35227,18.64912,2024-04-08,21.2,8.2,17.1,85.0,1013.2
Gdansk,54.35227,18.64912,2024-04-09,23.7,11.8,16.6,83.0,1009.2
Gdansk,54.35227,18.64912,2024-04-10,15.0,7.6,33.0,69.0,1020.9
Gdansk,54.35227,18.64912,2024-04-11,16.3,5.4,28.8,64.0,1028.9
Gdansk,54.35227,18.64912,2024-04-12,17.8,11.8,23.4,74.0,1025.8
Gdansk,54.35227,18.64912,2024-04-13,17.3,10.3,24.9,78.0,1019.6
Gdansk,54.35227,18.64912,2024-04-14,14.4,7.3,39.5,67.0,1011.2
Gdansk,54.35227,18.64912,2024-04-15,11.1,5.1,24.1,75.0,1007.2
Gdansk,54.35227,18.64912,2024-04-16,7.2,3.7,26.3,90.0,995.8
Gdansk,54.35227,18.64912,2024-04-17,6.9,3.7,23.9,80.0,1005.3
Gdansk,54.35227,18.64912,2024-04-18,6.2,0.2,21.6,81.0,1011.7
Gdansk,54.35227,18.64912,2024-04-19,8.3,0.4,22.6,83.0,1005.5
Gdansk,54.35227,18.64912,2024-04-20,4.7,1.8,28.9,71.0,1012.2
Gdansk,54.35227,18.64912,2024-04-21,3.9,2.4,25.8,65.0,1023.0
Gdansk,54.35227,18.64912,2024-04-22,4.7,2.0,27.7,73.0,1021.1
Gdansk,54.35227,18.64912,2024-04-23,7.0,1.2,17.7,72.0,1018.4
Gdansk,54.35227,18.64912,2024-04-24,7.1,0.5,17.2,80.0,1009.8
Gdansk,54.35227,18.64912,2024-04-25,9.0,1.3,17.8,81.0,1005.9
Gdansk,54.35227,18.64912,2024-04-26,12.8,2.2,17.8,75.0,1010.0
Gdansk,54.35227,18.64912,2024-04-27,17.4,4.2,20.6,72.0,1014.8
Gdansk,54.35227,18.64912,2024-04-28,21.6,6.8,26.0,66.0,1018.9
Gdansk,54.35227,18.64912,2024-04-29,22.0,9.2,25.7,72.0,1023.1
Gdansk,54.35227,18.64912,2024-04-30,22.9,8.7,16.2,80.0,1023.9
Gdansk,54.35227,18.64912,2024-05-01,21.3,11.2,15.7,74.0,1018.4
Gdansk,54.35227,18.64912,2024-05-02,22.9,12.2,18.4,63.0,1012.8
Gdansk,54.35227,18.64912,2024-05-03,22.2,12.4,11.8,73.0,1011.9
Gdansk,54.35227,18.64912,2024-05-04,20.7,11.1,14.3,76.0,1013.9
Gdansk,54.35227,18.64912,2024-05-05,24.0,8.7,19.7,73.0,1009.4
Gdansk,54.35227,18.64912,2024-05-06,16.8,9.3,17.8,81.0,1006.8
Gdansk,54.35227,18.64912,2024-05-07,10.5,6.4,29.7,77.0,1018.8
Gdansk,54.35227,18.64912,2024-05-08,10.3,4.4,15.7,70.0,1027.4
Gdansk,54.35227,18.64912,2024-05-09,17.4,3.5,12.3,71.0,1025.4
Gdansk,54.35227,18.64912,2024-05-10,13.8,7.5,25.0,82.0,1021.7
Gdansk,54.35227,18.64912,2024-05-11,10.6,6.8,19.3,65.0,1025.4
Gdansk,54.35227,18.64912,2024-05-12,12.5,5.3,12.9,67.0,1026.4
Gdansk,54.35227,18.64912,2024-05-13,14.9,4.7,14.9,69.0,1022.6
Gdansk,54.35227,18.64912,2024-05-14,16.8,8.1,15.4,75.0,1019.6
Gdansk,54.35227,18.64912,2024-05-15,19.7,10.3,20.3,58.0,1020.5
Gdansk,54.35227,18.64912,2024-05-16,20.4,10.6,26.7,47.0,1021.0
Gdansk,54.35227,18.64912,2024-05-17,20.6,10.8,24.9,48.0,1019.2
Gdansk,54.35227,18.64912,2024-05-18,20.9,9.9,19.1,61.0,1014.9
Gdansk,54.35227,18.64912,2024-05-19,21.8,10.7,13.6,71.0,1012.2
Gdansk,54.35227,18.64912,2024-05-20,18.5,11.5,12.6,80.0,1013.4
Gdansk,54.35227,18.64912,2024-05-21,18.7,12.8,19.7,81.0,1015.2
Gdansk,54.35227,18.64912,2024-05-22,21.3,14.7,27.1,71.0,1012.6
Gdansk,54.35227,18.64912,2024-05-23,20.8,14.0,23.6,80.0,1014.1
Gdansk,54.35227,18.64912,2024-05-24,17.7,13.5,19.2,87.0,1020.3
Gdansk,54.35227,18.64912,2024-05-25,24.0,12.1,17.1,77.0,1019.6
Gdansk,54.35227,18.64912,2024-05-26,22.6,15.6,16.6,79.0,1020.9
Gdansk,54.35227,18.64912,2024-05-27,28.1,13.9,24.1,60.0,1019.6
Gdansk,54.35227,18.64912,2024-05-28,28.2,13.4,26.4,56.0,1015.9
Gdansk,54.35227,18.64912,2024-05-29,18.2,14.3,18.1,80.0,1014.8
Gdansk,54.35227,18.64912,2024-05-30,21.4,14.7,19.4,82.0,1008.7
Gdansk,54.35227,18.64912,2024-05-31,22.5,15.1,18.3,75.0,1009.0
Gdansk,54.35227,18.64912,2024-06-01,22.3,15.2,15.1,82.0,1010.4
Gdansk,54.35227,18.64912,2024-06-02,21.5,16.2,20.9,81.0,1010.1
Gdansk,54.35227,18.64912,2024-06-03,23.1,14.4,24.7,74.0,1011.7
Gdansk,54.35227,18.64912,2024-06-04,20.2,13.4,19.6,74.0,1012.5
Gdansk,54.35227,18.64912,2024-06-05,24.5,11.7,21.0,67.0,1009.9
Gdansk,54.35227,18.64912,2024-06-06,18.7,13.1,17.0,67.0,1015.9
Gdansk,54.35227,18.64912,2024-06-07,17.6,9.3,9.6,70.0,1017.1
Gdansk,54.35227,18.64912,2024-06-08,22.0,10.1,22.2,55.0,1012.1
Gdansk,54.35227,18.64912,2024-06-09,18.6,11.0,23.1,59.0,1005.8
Gdansk,54.35227,18.64912,2024-06-10,20.5,10.8,19.6,64.0,1005.2
Gdansk,54.35227,18.64912,2024-06-11,19.5,10.7,30.0,70.0,1006.2
Gdansk,54.35227,18.64912,2024-06-12,19.0,10.4,21.2,67.0,1014.0
Gdansk,54.35227,18.64912,2024-06-13,18.6,8.8,15.9,72.0,1016.6
Gdansk,54.35227,18.64912,2024-06-14,17.8,7.1,12.7,70.0,1016.4
Gdansk,54.35227,18.64912,2024-06-15,24.5,11.0,27.5,68.0,1010.8
Gdansk,54.35227,18.64912,2024-06-16,17.6,13.4,14.9,89.0,1012.0
Gdansk,54.35227,18.64912,2024-06-17,24.3,12.9,14.0,80.0,1013.0
Gdansk,54.35227,18.64912,2024-06-18,21.9,14.5,15.6,83.0,1014.5
Gdansk,54.35227,18.64912,2024-06-19,19.8,13.2,23.2,78.0,1011.9
Gdansk,54.35227,18.64912,2024-06-20,21.5,12.9,22.6,63.0,1019.5
Gdansk,54.35227,18.64912,2024-06-21,21.3,11.3,21.7,63.0,1016.8
Gdansk,54.35227,18.64912,2024-06-22,23.5,15.5,28.2,78.0,1007.1
Gdansk,54.35227,18.64912,2024-06-23,17.7,15.1,33.5,77.0,1011.5
Gdansk,54.35227,18.64912,2024-06-24,20.4,13.9,24.5,78.0,1018.6
Gdansk,54.35227,18.64912,2024-06-25,20.1,10.8,12.3,84.0,1021.4
Gdansk,54.35227,18.64912,2024-06-26,23.7,15.6,16.8,80.0,1017.1
Gdansk,54.35227,18.64912,2024-06-27,27.2,18.7,16.1,72.0,1012.7
Gdansk,54.35227,18.64912,2024-06-28,29.1,17.9,26.5,73.0,1011.4
Gdansk,54.35227,18.64912,2024-06-29,22.1,15.4,20.4,72.0,1017.8
Gdansk,54.35227,18.64912,2024-06-30,31.2,16.5,36.9,71.0,1006.3
Gdansk,54.35227,18.64912,2024-07-01,21.9,16.0,22.7,78.0,1007.8
Gdansk,54.35227,18.64912,2024-07-02,17.3,14.4,18.2,85.0,1006.2
Gdansk,54.35227,18.64912,2024-07-03,18.4,11.9,21.0,75.0,1005.7
Gdansk,54.35227,18.64912,2024-07-04,19.6,11.1,22.5,71.0,1006.1
Gdansk,54.35227,18.64912,2024-07-05,20.4,12.2,24.1,61.0,1008.8
Gdansk,54.35227,18.64912,2024-07-06,27.0,13.2,29.6,60.0,1007.5
Gdansk,54.35227,18.64912,2024-07-07,23.7,16.0,25.3,66.0,1011.7
Gdansk,54.35227,18.64912,2024-07-08,22.4,14.6,16.1,79.0,1018.8
Gdansk,54.35227,18.64912,2024-07-09,23.1,15.9,19.2,76.0,1022.1
Gdansk,54.35227,18.64912,2024-07-10,31.1,19.0,28.3,68.0,1017.5
Gdansk,54.35227,18.64912,2024-07-11,23.5,18.7,12.5,92.0,1015.0
Gdansk,54.35227,18.64912,2024-07-12,22.7,18.1,23.3,83.0,1015.4
Gdansk,54.35227,18.64912,2024-07-13,24.1,15.9,37.0,80.0,1007.2
Gdansk,54.35227,18.64912,2024-07-14,23.0,14.4,15.7,76.0,1014.6
Gdansk,54.35227,18.64912,2024-07-15,25.2,15.3,21.6,78.0,1014.8
Gdansk,54.35227,18.64912,2024-07-16,30.1,16.6,18.5,76.0,1011.5
Gdansk,54.35227,18.64912,2024-07-17,24.4,16.5,21.9,73.0,1015.9
Gdansk,54.35227,18.64912,2024-07-18,24.0,15.5,22.3,72.0,1021.0
Gdansk,54.35227,18.64912,2024-07-19,23.9,14.2,17.4,76.0,1021.0
Gdansk,54.35227,18.64912,2024-07-20,23.6,12.2,16.8,79.0,1014.7
Gdansk,54.35227,18.64912,2024-07-21,24.0,17.4,16.4,77.0,1011.1
Gdansk,54.35227,18.64912,2024-07-22,27.3,17.0,19.9,77.0,1010.9
Gdansk,54.35227,18.64912,2024-07-23,23.1,16.2,21.5,77.0,1015.1
Gdansk,54.35227,18.64912,2024-07-24,21.6,14.3,12.0,85.0,1013.3
Gdansk,54.35227,18.64912,2024-07-25,22.0,15.2,17.2,77.0,1013.0
Gdansk,54.35227,18.64912,2024-07-26,24.1,12.4,14.5,67.0,1013.3
Gdansk,54.35227,18.64912,2024-07-27,24.4,15.8,17.2,79.0,1014.5
Gdansk,54.35227,18.64912,2024-07-28,18.8,15.5,36.9,83.0,1013.6
Gdansk,54.35227,18.64912,2024-07-29,21.8,16.5,32.6,69.0,1017.3
Gdansk,54.35227,18.64912,2024-07-30,23.4,14.5,21.0,75.0,1017.5
Gdansk,54.35227,18.64912,2024-07-31,23.6,14.3,17.3,67.0,1013.6
Gdansk,54.35227,18.64912,2024-08-01,22.6,14.8,21.8,76.0,1011.7
Gdansk,54.35227,18.64912,2024-08-02,20.9,14.9,11.9,72.0,1010.9
Gdansk,54.35227,18.64912,2024-08-03,23.4,14.9,14.6,75.0,1009.6
Gdansk,54.35227,18.64912,2024-08-04,24.1,13.8,14.3,80.0,1009.5
Gdansk,54.35227,18.64912,2024-08-05,21.4,15.6,25.2,78.0,1010.7
Gdansk,54.35227,18.64912,2024-08-06,21.3,15.6,13.1,83.0,1014.5
Gdansk,54.35227,18.64912,2024-08-07,22.3,14.6,16.0,84.0,1014.2
Gdansk,54.35227,18.64912,2024-08-08,24.5,16.4,17.6,79.0,1012.7
Gdansk,54.35227,18.64912,2024-08-09,24.5,15.7,21.1,74.0,1013.6
Gdansk,54.35227,18.64912,2024-08-10,22.1,16.9,24.9,69.0,1014.9
Gdansk,54.35227,18.64912,2024-08-11,21.8,15.8,33.9,65.0,1016.6
Gdansk,54.35227,18.64912,2024-08-12,21.7,14.1,23.5,67.0,1015.8
Gdansk,54.35227,18.64912,2024-08-13,21.3,11.6,12.0,73.0,1017.8
Gdansk,54.35227,18.64912,2024-08-14,25.7,13.2,16.3,68.0,1017.8
Gdansk,54.35227,18.64912,2024-08-15,28.4,15.2,16.3,68.0,1015.0
Gdansk,54.35227,18.64912,2024-08-16,26.0,19.2,18.2,81.0,1013.9
Gdansk,54.35227,18.64912,2024-08-17,24.5,18.2,12.5,82.0,1012.3
Gdansk,54.35227,18.64912,2024-08-18,24.9,18.7,16.8,85.0,1009.7
Gdansk,54.35227,18.64912,2024-08-19,21.9,15.5,22.8,77.0,1014.0
Gdansk,54.35227,18.64912,2024-08-20,21.1,13.9,15.3,75.0,1016.4
Gdansk,54.35227,18.64912,2024-08-21,25.3,15.4,28.3,81.0,1008.9
Gdansk,54.35227,18.64912,2024-08-22,18.6,13.2,23.9,70.0,1012.3
Gdansk,54.35227,18.64912,2024-08-23,25.4,15.4,26.2,61.0,1009.8
Gdansk,54.35227,18.64912,2024-08-24,26.5,16.6,15.8,67.0,1013.8
Gdansk,54.35227,18.64912,2024-08-25,28.2,16.1,27.1,65.0,1014.2
Gdansk,54.35227,18.64912,2024-08-26,21.8,14.3,18.6,68.0,1023.6
Gdansk,54.35227,18.64912,2024-08-27,23.4,12.1,17.2,65.0,1025.6
Gdansk,54.35227,18.64912,2024-08-28,22.9,14.1,20.5,64.0,1025.1
Gdansk,54.35227,18.64912,2024-08-29,30.5,16.2,14.3,65.0,1020.1
Gdansk,54.35227,18.64912,2024-08-30,32.3,19.3,20.7,67.0,1018.7
Gdansk,54.35227,18.64912,2024-08-31,21.5,15.1,23.1,70.0,1024.0
Gdansk,54.35227,18.64912,2024-09-01,20.2,13.3,14.5,73.0,1023.6
Gdansk,54.35227,18.64912,2024-09-02,20.3,13.0,18.3,77.0,1019.6
Gdansk,54.35227,18.64912,2024-09-03,25.4,14.8,17.3,75.0,1020.0
Gdansk,54.35227,18.64912,2024-09-04,25.9,15.8,23.6,65.0,1020.8
Gdansk,54.35227,18.64912,2024-09-05,25.9,18.6,27.9,65.0,1022.3
Gdansk,54.35227,18.64912,2024-09-06,26.1,18.2,22.6,65.0,1021.4
Gdansk,54.35227,18.64912,2024-09-07,29.2,18.0,19.0,50.0,1019.4
Gdansk,54.35227,18.64912,2024-09-08,29.3,18.6,27.0,42.0,1015.0
Gdansk,54.35227,18.64912,2024-09-09,24.4,18.3,34.0,51.0,1004.0
Gdansk,54.35227,18.64912,2024-09-10,20.8,13.4,18.8,83.0,1004.9
Gdansk,54.35227,18.64912,2024-09-11,20.5,12.3,34.2,73.0,1004.9
Gdansk,54.35227,18.64912,2024-09-12,14.6,11.8,20.9,78.0,1011.2
Gdansk,54.35227,18.64912,2024-09-13,17.0,12.6,32.2,84.0,1013.4
Gdansk,54.35227,18.64912,2024-09-14,17.7,16.1,38.7,81.0,1016.1
Gdansk,54.35227,18.64912,2024-09-15,18.3,16.7,38.5,88.0,1017.1
Gdansk,54.35227,18.64912,2024-09-16,21.3,17.0,17.8,82.0,1019.7
Gdansk,54.35227,18.64912,2024-09-17,20.2,15.2,14.7,80.0,1027.4
Gdansk,54.35227,18.64912,2024-09-18,20.8,14.7,16.6,90.0,1030.5
Gdansk,54.35227,18.64912,2024-09-19,20.3,14.2,13.8,83.0,1030.1
Gdansk,54.35227,18.64912,2024-09-20,21.2,13.6,11.9,74.0,1030.3
Gdansk,54.35227,18.64912,2024-09-21,20.3,14.4,10.2,80.0,1026.9
Gdansk,54.35227,18.64912,2024-09-22,20.0,12.9,15.6,79.0,1020.9
Gdansk,54.35227,18.64912,2024-09-23,22.8,11.9,20.6,74.0,1012.2
Gdansk,54.35227,18.64912,2024-09-24,23.8,10.6,28.8,74.0,1005.7
Gdansk,54.35227,18.64912,2024-09-25,19.6,13.4,30.3,76.0,1005.7
Gdansk,54.35227,18.64912,2024-09-26,19.6,12.9,31.2,81.0,999.3
Gdansk,54.35227,18.64912,2024-09-27,20.1,15.8,33.2,66.0,996.7
Gdansk,54.35227,18.64912,2024-09-28,16.5,10.1,34.0,63.0,1006.6
Gdansk,54.35227,18.64912,2024-09-29,14.0,7.8,22.3,68.0,1023.3
Gdansk,54.35227,18.64912,2024-09-30,14.1,5.2,18.9,67.0,1026.9
Gdansk,54.35227,18.64912,2024-10-01,12.0,3.8,16.5,71.0,1019.0
